movieId,title,genres,avg_rating,mood_category,mood_input,energy,company,length_pref,language_pref,industry
269,My Crazy Life (Mi vida loca) (1993),Drama,3.0,Dreamy,Chill,Medium,Partner,Long (>120 min),Non-English,Hollywood
270,Love Affair (1994),Drama|Romance,3.4,Dreamy,Sad,Medium,Friends,Long (>120 min),Non-English,Hollywood
271,Losing Isaiah (1995),Drama,3.5,Dreamy,Chill,Low,Solo,Any,Any,Hollywood
272,"Madness of King George, The (1994)",Comedy|Drama,3.76,Happy,Happy,High,Partner,Any,English,Hollywood
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,2.95,Thrilled,Excited,Hyper,Family,Short (<90 min),Any,Hollywood
274,Man of the House (1995),Comedy,2.93,Happy,Happy,High,Partner,Any,Non-English,Hollywood
275,Mixed Nuts (1994),Comedy,2.0,Happy,Happy,High,Family,Any,English,Hollywood
276,Milk Money (1994),Comedy|Romance,3.25,Happy,Happy,High,Family,Short (<90 min),English,Hollywood
277,Miracle on 34th Street (1994),Drama,3.22,Dreamy,Chill,Low,Solo,Long (>120 min),English,Hollywood
278,Miami Rhapsody (1995),Comedy,1.5,Happy,Neutral,High,Family,Short (<90 min),Any,Hollywood
279,My Family (1995),Drama,3.0,Dreamy,Chill,Medium,Family,Short (<90 min),Non-English,Hollywood
280,Murder in the First (1995),Drama|Thriller,4.08,Dreamy,Chill,Medium,Family,Short (<90 min),Non-English,Hollywood
281,Nobody's Fool (1994),Comedy|Drama|Romance,3.79,Happy,Happy,Medium,Friends,Any,Any,Hollywood
282,Nell (1994),Drama,3.34,Dreamy,Chill,Low,Family,Long (>120 min),Non-English,Hollywood
283,New Jersey Drive (1995),Crime|Drama,3.67,Dreamy,Sad,Medium,Partner,Long (>120 min),Any,Hollywood
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,4.5,Thrilled,Happy,Hyper,Partner,Short (<90 min),Any,Hollywood
285,Beyond Bedlam (1993),Drama|Horror,4.0,Dreamy,Sad,Low,Friends,Long (>120 min),Any,Hollywood
287,Nina Takes a Lover (1994),Comedy|Romance,3.0,Happy,Happy,High,Solo,Any,Any,Hollywood
288,Natural Born Killers (1994),Action|Crime|Thriller,3.23,Thrilled,Happy,High,Family,Short (<90 min),Non-English,Hollywood
289,Only You (1994),Comedy|Romance,3.56,Happy,Happy,High,Family,Any,Any,Hollywood
290,Once Were Warriors (1994),Crime|Drama,4.04,Dreamy,Sad,Low,Family,Any,English,Hollywood
291,Poison Ivy II (1996),Drama|Thriller,2.33,Dreamy,Sad,Medium,Friends,Any,Non-English,Hollywood
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,3.43,Thrilled,Excited,High,Friends,Long (>120 min),Non-English,Hollywood
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,4.02,Thrilled,Happy,Hyper,Family,Long (>120 min),Any,Hollywood
294,"Perez Family, The (1995)",Comedy|Romance,3.0,Happy,Neutral,Medium,Family,Any,Any,Hollywood
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,3.0,Happy,Neutral,High,Solo,Long (>120 min),English,Hollywood
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,4.2,Happy,Happy,High,Partner,Any,Any,Hollywood
298,Pushing Hands (Tui shou) (1992),Drama,2.0,Dreamy,Chill,Medium,Solo,Long (>120 min),Non-English,Hollywood
299,Priest (1994),Drama,4.0,Dreamy,Sad,Low,Partner,Short (<90 min),Non-English,Hollywood
300,Quiz Show (1994),Drama,3.52,Dreamy,Chill,Low,Friends,Short (<90 min),English,Hollywood
301,Picture Bride (Bijo photo) (1994),Drama|Romance,4.0,Dreamy,Chill,Medium,Solo,Any,Non-English,Hollywood
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,3.2,Dreamy,Chill,Low,Solo,Long (>120 min),Any,Hollywood
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,2.95,Thrilled,Happy,Hyper,Family,Short (<90 min),Any,Hollywood
304,Roommates (1995),Comedy|Drama,3.67,Happy,Happy,High,Solo,Any,Non-English,Hollywood
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,2.83,Happy,Neutral,Medium,Friends,Long (>120 min),English,Hollywood
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,4.22,Dreamy,Chill,Low,Family,Short (<90 min),Non-English,Hollywood
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,3.9,Dreamy,Chill,Low,Friends,Long (>120 min),Any,Hollywood
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,4.03,Happy,Neutral,High,Partner,Short (<90 min),Any,Hollywood
310,Rent-a-Kid (1995),Comedy,3.0,Happy,Neutral,High,Partner,Short (<90 min),Any,Hollywood
311,Relative Fear (1994),Horror|Thriller,3.0,Scared,Excited,Hyper,Partner,Any,Any,Hollywood
312,Stuart Saves His Family (1995),Comedy,1.44,Happy,Neutral,Medium,Friends,Any,Non-English,Hollywood
313,"Swan Princess, The (1994)",Animation|Children,3.33,Happy,Neutral,High,Friends,Long (>120 min),Any,Hollywood
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,3.75,Dreamy,Chill,Medium,Partner,Long (>120 min),Any,Hollywood
315,"Specialist, The (1994)",Action|Drama|Thriller,3.08,Thrilled,Happy,Hyper,Friends,Long (>120 min),English,Hollywood
316,Stargate (1994),Action|Adventure|Sci-Fi,3.38,Thrilled,Excited,High,Solo,Any,Non-English,Hollywood
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,3.2,Happy,Happy,High,Friends,Long (>120 min),Any,Hollywood
318,"Shawshank Redemption, The (1994)",Crime|Drama,4.43,Dreamy,Sad,Medium,Family,Short (<90 min),English,Hollywood
319,Shallow Grave (1994),Comedy|Drama|Thriller,3.6,Happy,Happy,High,Family,Long (>120 min),English,Hollywood
320,Suture (1993),Film-Noir|Thriller,3.0,Scared,Excited,High,Partner,Long (>120 min),Non-English,Hollywood
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,4.0,Dreamy,Chill,Medium,Solo,Short (<90 min),English,Hollywood
322,Swimming with Sharks (1995),Comedy|Drama,3.55,Happy,Neutral,Medium,Partner,Short (<90 min),Non-English,Hollywood
324,"Sum of Us, The (1994)",Comedy|Drama,4.0,Happy,Neutral,High,Solo,Short (<90 min),Any,Hollywood
325,National Lampoon's Senior Trip (1995),Comedy,2.5,Happy,Happy,High,Friends,Any,English,Hollywood
326,To Live (Huozhe) (1994),Drama,4.0,Dreamy,Sad,Medium,Family,Short (<90 min),Any,Hollywood
327,Tank Girl (1995),Action|Comedy|Sci-Fi,2.82,Happy,Happy,Medium,Friends,Any,Any,Hollywood
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,3.15,Scared,Neutral,High,Friends,Long (>120 min),English,Hollywood
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,3.39,Thrilled,Happy,High,Partner,Short (<90 min),Any,Hollywood
330,Tales from the Hood (1995),Action|Crime|Horror,3.0,Thrilled,Happy,High,Friends,Short (<90 min),Non-English,Hollywood
331,Tom & Viv (1994),Drama,3.0,Dreamy,Chill,Low,Friends,Long (>120 min),Non-English,Hollywood
332,Village of the Damned (1995),Horror|Sci-Fi,2.83,Thrilled,Excited,High,Partner,Long (>120 min),Non-English,Hollywood
333,Tommy Boy (1995),Comedy,3.78,Happy,Neutral,Medium,Solo,Long (>120 min),English,Hollywood
334,Vanya on 42nd Street (1994),Drama,4.2,Dreamy,Sad,Medium,Family,Any,English,Hollywood
335,Underneath (1995),Mystery|Thriller,3.5,Scared,Excited,Hyper,Friends,Long (>120 min),Non-English,Hollywood
336,"Walking Dead, The (1995)",Drama|War,3.0,Dreamy,Chill,Medium,Friends,Long (>120 min),Non-English,Hollywood
337,What's Eating Gilbert Grape (1993),Drama,3.77,Dreamy,Sad,Low,Solo,Any,English,Hollywood
338,Virtuosity (1995),Action|Sci-Fi|Thriller,2.84,Thrilled,Excited,High,Solo,Any,Any,Hollywood
339,While You Were Sleeping (1995),Comedy|Romance,3.47,Happy,Neutral,Medium,Solo,Any,English,Hollywood
340,"War, The (1994)",Adventure|Drama|War,3.4,Thrilled,Excited,High,Family,Short (<90 min),Non-English,Hollywood
341,Double Happiness (1994),Drama,4.0,Dreamy,Sad,Medium,Partner,Long (>120 min),Non-English,Hollywood
342,Muriel's Wedding (1994),Comedy,3.27,Happy,Neutral,High,Solo,Long (>120 min),Any,Hollywood
343,"Baby-Sitters Club, The (1995)",Children,2.9,Happy,Happy,Medium,Partner,Short (<90 min),Any,Hollywood
344,Ace Ventura: Pet Detective (1994),Comedy,3.04,Happy,Happy,Medium,Family,Short (<90 min),Any,Hollywood
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,3.6,Happy,Happy,High,Partner,Any,Non-English,Hollywood
346,Backbeat (1993),Drama|Musical,3.5,Happy,Happy,Medium,Solo,Long (>120 min),Non-English,Hollywood
347,Bitter Moon (1992),Drama|Film-Noir|Romance,3.5,Dreamy,Chill,Low,Family,Any,Any,Hollywood
348,Bullets Over Broadway (1994),Comedy,3.58,Happy,Neutral,Medium,Partner,Long (>120 min),English,Hollywood
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,3.6,Thrilled,Excited,Hyper,Friends,Any,English,Hollywood
350,"Client, The (1994)",Drama|Mystery|Thriller,3.39,Dreamy,Sad,Medium,Partner,Short (<90 min),Any,Hollywood
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.18,Happy,Happy,Medium,Friends,Long (>120 min),Non-English,Hollywood
352,Crooklyn (1994),Comedy|Drama,2.5,Happy,Happy,Medium,Friends,Any,English,Hollywood
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,3.61,Thrilled,Happy,Hyper,Partner,Short (<90 min),English,Hollywood
354,Cobb (1994),Drama,3.33,Dreamy,Sad,Low,Solo,Long (>120 min),Non-English,Hollywood
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,2.36,Happy,Happy,High,Friends,Long (>120 min),Non-English,Hollywood
356,Forrest Gump (1994),Comedy|Drama|Romance|War,4.16,Happy,Neutral,High,Family,Long (>120 min),Non-English,Hollywood
357,Four Weddings and a Funeral (1994),Comedy|Romance,3.52,Happy,Happy,Medium,Solo,Short (<90 min),Non-English,Hollywood
358,Higher Learning (1995),Drama,2.67,Dreamy,Chill,Low,Family,Any,Any,Hollywood
359,I Like It Like That (1994),Comedy|Drama|Romance,3.0,Happy,Happy,Medium,Family,Long (>120 min),Non-English,Hollywood
360,I Love Trouble (1994),Action|Comedy,2.69,Happy,Neutral,High,Friends,Any,Any,Hollywood
361,It Could Happen to You (1994),Comedy|Drama|Romance,3.06,Happy,Neutral,High,Solo,Short (<90 min),English,Hollywood
362,"Jungle Book, The (1994)",Adventure|Children|Romance,3.53,Thrilled,Excited,Hyper,Friends,Long (>120 min),Non-English,Hollywood
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,4.0,Thoughtful,Sad,Low,Solo,Short (<90 min),Non-English,Hollywood
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,3.94,Happy,Happy,Medium,Solo,Long (>120 min),Any,Hollywood
365,Little Buddha (1993),Drama,3.25,Dreamy,Chill,Low,Solo,Short (<90 min),Non-English,Hollywood
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,2.92,Dreamy,Sad,Low,Partner,Any,Non-English,Hollywood
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,3.18,Happy,Happy,High,Solo,Short (<90 min),English,Hollywood
368,Maverick (1994),Adventure|Comedy|Western,3.5,Happy,Happy,Medium,Partner,Long (>120 min),Any,Hollywood
369,Mrs. Parker and the Vicious Circle (1994),Drama,4.0,Dreamy,Sad,Low,Friends,Long (>120 min),Any,Hollywood
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,3.06,Happy,Neutral,Medium,Friends,Any,Non-English,Hollywood
371,"Paper, The (1994)",Comedy|Drama,3.31,Happy,Happy,Medium,Partner,Long (>120 min),Any,Hollywood
372,Reality Bites (1994),Comedy|Drama|Romance,2.76,Happy,Neutral,Medium,Friends,Any,English,Hollywood
373,Red Rock West (1992),Thriller,3.64,Scared,Excited,High,Solo,Any,English,Hollywood
374,Richie Rich (1994),Children|Comedy,2.2,Happy,Happy,Medium,Partner,Long (>120 min),Any,Hollywood
376,"River Wild, The (1994)",Action|Thriller,3.25,Thrilled,Happy,High,Partner,Any,English,Hollywood
377,Speed (1994),Action|Romance|Thriller,3.53,Thrilled,Excited,Hyper,Solo,Long (>120 min),Any,Hollywood
378,Speechless (1994),Comedy|Romance,2.79,Happy,Neutral,High,Solo,Long (>120 min),English,Hollywood
379,Timecop (1994),Action|Sci-Fi|Thriller,2.5,Thrilled,Excited,High,Family,Short (<90 min),English,Hollywood
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.5,Happy,Happy,High,Solo,Long (>120 min),English,Hollywood
381,When a Man Loves a Woman (1994),Drama|Romance,3.82,Dreamy,Sad,Low,Friends,Short (<90 min),Any,Hollywood
382,Wolf (1994),Drama|Horror|Romance|Thriller,3.16,Dreamy,Sad,Medium,Family,Short (<90 min),Non-English,Hollywood
383,Wyatt Earp (1994),Western,3.1,Happy,Neutral,Medium,Solo,Short (<90 min),Any,Hollywood
384,Bad Company (1995),Action|Crime|Drama,3.25,Thrilled,Excited,High,Partner,Any,Any,Hollywood
385,"Man of No Importance, A (1994)",Drama,4.0,Dreamy,Chill,Medium,Family,Any,Non-English,Hollywood
386,S.F.W. (1994),Drama,3.0,Dreamy,Chill,Medium,Partner,Any,Non-English,Hollywood
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,2.38,Happy,Happy,High,Solo,Any,Any,Hollywood
388,Boys Life (1995),Drama,3.0,Dreamy,Sad,Low,Family,Long (>120 min),Any,Hollywood
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,4.5,Dreamy,Sad,Low,Solo,Any,English,Hollywood
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,3.7,Thrilled,Happy,Hyper,Solo,Long (>120 min),English,Hollywood
391,Jason's Lyric (1994),Crime|Drama,4.5,Dreamy,Chill,Medium,Partner,Any,Any,Hollywood
393,Street Fighter (1994),Action|Adventure|Fantasy,2.5,Thrilled,Happy,Hyper,Partner,Short (<90 min),Any,Hollywood
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,2.42,Thrilled,Happy,High,Solo,Short (<90 min),Any,Hollywood
406,Federal Hill (1994),Drama,3.0,Dreamy,Sad,Low,Partner,Any,Non-English,Hollywood
407,In the Mouth of Madness (1995),Horror|Thriller,3.44,Scared,Neutral,High,Solo,Long (>120 min),English,Hollywood
408,8 Seconds (1994),Drama,3.0,Dreamy,Chill,Medium,Family,Long (>120 min),Non-English,Hollywood
409,Above the Rim (1994),Crime|Drama,2.0,Dreamy,Chill,Low,Solo,Short (<90 min),English,Hollywood
410,Addams Family Values (1993),Children|Comedy|Fantasy,3.1,Happy,Neutral,Medium,Solo,Long (>120 min),Non-English,Hollywood
412,"Age of Innocence, The (1993)",Drama,3.5,Dreamy,Chill,Medium,Solo,Long (>120 min),English,Hollywood
413,Airheads (1994),Comedy,2.79,Happy,Neutral,Medium,Friends,Short (<90 min),Non-English,Hollywood
414,"Air Up There, The (1994)",Comedy,2.33,Happy,Happy,Medium,Solo,Long (>120 min),English,Hollywood
415,Another Stakeout (1993),Comedy|Thriller,2.53,Happy,Happy,High,Solo,Any,English,Hollywood
416,Bad Girls (1994),Western,2.5,Happy,Neutral,Medium,Partner,Short (<90 min),Any,Hollywood
417,Barcelona (1994),Comedy|Romance,3.69,Happy,Neutral,Medium,Friends,Long (>120 min),Non-English,Hollywood
418,Being Human (1993),Drama,3.0,Dreamy,Sad,Medium,Family,Long (>120 min),Non-English,Hollywood
419,"Beverly Hillbillies, The (1993)",Comedy,2.68,Happy,Neutral,High,Solo,Long (>120 min),Non-English,Hollywood
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,2.72,Happy,Happy,High,Partner,Any,Non-English,Hollywood
421,Black Beauty (1994),Adventure|Children|Drama,3.21,Thrilled,Happy,Hyper,Solo,Short (<90 min),Non-English,Hollywood
422,Blink (1994),Thriller,3.2,Scared,Excited,High,Family,Long (>120 min),Any,Hollywood
423,Blown Away (1994),Action|Thriller,2.85,Thrilled,Happy,High,Solo,Short (<90 min),Non-English,Hollywood
424,Blue Chips (1994),Drama,1.83,Dreamy,Chill,Medium,Family,Any,English,Hollywood
425,Blue Sky (1994),Drama|Romance,3.75,Dreamy,Sad,Low,Family,Long (>120 min),Any,Hollywood
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.14,Thrilled,Excited,High,Solo,Long (>120 min),Non-English,Hollywood
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,2.54,Dreamy,Chill,Medium,Solo,Short (<90 min),Non-English,Hollywood
428,"Bronx Tale, A (1993)",Drama,3.72,Dreamy,Sad,Medium,Family,Short (<90 min),Non-English,Hollywood
429,Cabin Boy (1994),Comedy,2.0,Happy,Neutral,Medium,Partner,Any,English,Hollywood
430,Calendar Girl (1993),Comedy|Drama,3.75,Happy,Happy,Medium,Friends,Short (<90 min),Non-English,Hollywood
431,Carlito's Way (1993),Crime|Drama,3.74,Dreamy,Sad,Medium,Solo,Short (<90 min),Any,Hollywood
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,2.65,Happy,Neutral,High,Friends,Any,English,Hollywood
433,Clean Slate (1994),Comedy,2.75,Happy,Happy,Medium,Solo,Any,Non-English,Hollywood
434,Cliffhanger (1993),Action|Adventure|Thriller,3.03,Thrilled,Happy,High,Friends,Any,Non-English,Hollywood
435,Coneheads (1993),Comedy|Sci-Fi,2.42,Happy,Neutral,High,Family,Any,Any,Hollywood
436,Color of Night (1994),Drama|Thriller,2.57,Dreamy,Sad,Medium,Friends,Any,English,Hollywood
437,Cops and Robbersons (1994),Comedy,2.17,Happy,Neutral,High,Friends,Long (>120 min),Non-English,Hollywood
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,2.71,Happy,Neutral,Medium,Solo,Long (>120 min),Non-English,Hollywood
440,Dave (1993),Comedy|Romance,3.55,Happy,Neutral,High,Solo,Short (<90 min),Any,Hollywood
441,Dazed and Confused (1993),Comedy,3.93,Happy,Happy,Medium,Solo,Short (<90 min),Non-English,Hollywood
442,Demolition Man (1993),Action|Adventure|Sci-Fi,3.09,Thrilled,Excited,High,Partner,Long (>120 min),Non-English,Hollywood
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,2.33,Happy,Neutral,Medium,Family,Long (>120 min),Any,Hollywood
445,Fatal Instinct (1993),Comedy,3.0,Happy,Neutral,High,Friends,Short (<90 min),Any,Hollywood
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,3.83,Dreamy,Chill,Low,Partner,Short (<90 min),English,Hollywood
448,Fearless (1993),Drama,3.62,Dreamy,Sad,Low,Friends,Long (>120 min),Any,Hollywood
449,Fear of a Black Hat (1994),Comedy,1.0,Happy,Neutral,High,Partner,Any,Non-English,Hollywood
450,With Honors (1994),Comedy|Drama,3.0,Happy,Happy,Medium,Solo,Any,English,Hollywood
451,Flesh and Bone (1993),Drama|Mystery|Romance,4.0,Dreamy,Sad,Low,Solo,Any,English,Hollywood
452,Widows' Peak (1994),Drama,3.0,Dreamy,Sad,Medium,Family,Short (<90 min),Non-English,Hollywood
453,For Love or Money (1993),Comedy|Romance,2.8,Happy,Happy,Medium,Partner,Long (>120 min),Any,Hollywood
454,"Firm, The (1993)",Drama|Thriller,3.53,Dreamy,Sad,Medium,Family,Any,English,Hollywood
455,Free Willy (1993),Adventure|Children|Drama,2.39,Thrilled,Happy,High,Solo,Any,Any,Hollywood
456,Fresh (1994),Crime|Drama|Thriller,3.75,Dreamy,Sad,Medium,Family,Short (<90 min),Any,Hollywood
457,"Fugitive, The (1993)",Thriller,3.99,Scared,Neutral,High,Partner,Long (>120 min),English,Hollywood
458,Geronimo: An American Legend (1993),Drama|Western,2.8,Dreamy,Sad,Medium,Family,Long (>120 min),English,Hollywood
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,2.25,Thrilled,Excited,High,Solo,Long (>120 min),Non-English,Hollywood
460,Getting Even with Dad (1994),Comedy,2.67,Happy,Neutral,Medium,Partner,Long (>120 min),Any,Hollywood
461,Go Fish (1994),Drama|Romance,2.75,Dreamy,Chill,Low,Family,Long (>120 min),Any,Hollywood
464,Hard Target (1993),Action|Adventure|Crime|Thriller,2.9,Thrilled,Excited,Hyper,Solo,Any,Non-English,Hollywood
466,Hot Shots! Part Deux (1993),Action|Comedy|War,2.87,Happy,Neutral,Medium,Family,Long (>120 min),Any,Hollywood
467,Live Nude Girls (1995),Comedy,5.0,Happy,Neutral,High,Solo,Short (<90 min),Any,Hollywood
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,3.2,Happy,Happy,High,Family,Short (<90 min),English,Hollywood
469,"House of the Spirits, The (1993)",Drama|Romance,3.4,Dreamy,Chill,Medium,Solo,Any,Any,Hollywood
470,House Party 3 (1994),Comedy,1.0,Happy,Neutral,High,Solo,Long (>120 min),English,Hollywood
471,"Hudsucker Proxy, The (1994)",Comedy,3.55,Happy,Happy,Medium,Family,Long (>120 min),Any,Hollywood
472,I'll Do Anything (1994),Comedy|Drama,2.58,Happy,Happy,Medium,Partner,Any,Non-English,Hollywood
473,In the Army Now (1994),Comedy|War,1.86,Happy,Happy,Medium,Partner,Any,Any,Hollywood
474,In the Line of Fire (1993),Action|Thriller,3.69,Thrilled,Excited,High,Partner,Long (>120 min),Any,Hollywood
475,In the Name of the Father (1993),Drama,4.3,Dreamy,Chill,Low,Family,Long (>120 min),Non-English,Hollywood
476,"Inkwell, The (1994)",Comedy|Drama,1.0,Happy,Happy,High,Friends,Long (>120 min),Non-English,Hollywood
477,What's Love Got to Do with It? (1993),Drama|Musical,3.38,Happy,Neutral,Medium,Family,Any,English,Hollywood
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,2.5,Happy,Happy,High,Family,Any,Any,Hollywood
479,Judgment Night (1993),Action|Crime|Thriller,2.25,Thrilled,Happy,High,Solo,Short (<90 min),Non-English,Hollywood
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,3.75,Thrilled,Happy,Hyper,Partner,Short (<90 min),Any,Hollywood
481,Kalifornia (1993),Drama|Thriller,3.16,Dreamy,Chill,Medium,Family,Any,English,Hollywood
482,Killing Zoe (1994),Crime|Drama|Thriller,3.62,Dreamy,Sad,Low,Friends,Long (>120 min),English,Hollywood
484,Lassie (1994),Adventure|Children,3.0,Thrilled,Happy,Hyper,Partner,Long (>120 min),English,Hollywood
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,2.93,Happy,Neutral,High,Solo,Short (<90 min),Non-English,Hollywood
486,Life with Mikey (1993),Comedy,3.0,Happy,Happy,Medium,Family,Long (>120 min),Non-English,Hollywood
487,Lightning Jack (1994),Comedy|Western,2.5,Happy,Happy,Medium,Family,Short (<90 min),Any,Hollywood
488,M. Butterfly (1993),Drama|Romance,3.0,Dreamy,Chill,Medium,Solo,Any,English,Hollywood
